0.065 0.063 0.063
0.073 0.072 0.079
0.081 0.081 0.098
0.088 0.089 0.117
0.095 0.097 0.137
0.101 0.105 0.158
0.107 0.112 0.18
0.113 0.119 0.203
0.119 0.126 0.227
0.124 0.132 0.251
0.129 0.138 0.275
0.134 0.143 0.299
0.139 0.148 0.323
0.143 0.153 0.346
0.147 0.158 0.368
0.15 0.163 0.389
0.153 0.167 0.409
0.156 0.172 0.428
0.158 0.177 0.445
0.16 0.183 0.461
0.161 0.188 0.476
0.162 0.194 0.489
0.162 0.2 0.501
0.162 0.206 0.512
0.161 0.212 0.521
0.161 0.219 0.529
0.159 0.225 0.536
0.158 0.232 0.542
0.156 0.239 0.547
0.154 0.245 0.552
0.151 0.252 0.556
0.149 0.259 0.559
0.146 0.265 0.562
0.143 0.272 0.564
0.139 0.279 0.566
0.136 0.285 0.568
0.133 0.291 0.569
0.129 0.298 0.57
0.125 0.304 0.571
0.122 0.31 0.571
0.118 0.316 0.571
0.114 0.322 0.571
0.111 0.327 0.57
0.107 0.333 0.57
0.104 0.338 0.569
0.1 0.344 0.568
0.097 0.349 0.566
0.094 0.354 0.565
0.092 0.36 0.563
0.089 0.364 0.562
0.087 0.369 0.56
0.086 0.374 0.558
0.085 0.379 0.556
0.084 0.383 0.554
0.083 0.388 0.552
0.083 0.392 0.55
0.084 0.397 0.548
0.084 0.401 0.545
0.085 0.405 0.543
0.086 0.409 0.541
0.087 0.413 0.538
0.089 0.417 0.536
0.09 0.421 0.533
0.092 0.425 0.531
0.094 0.429 0.529
0.095 0.433 0.526
0.097 0.436 0.524
0.098 0.44 0.522
0.1 0.444 0.519
0.101 0.447 0.517
0.103 0.451 0.514
0.104 0.455 0.512
0.105 0.458 0.51
0.105 0.462 0.507
0.106 0.465 0.505
0.106 0.469 0.503
0.107 0.473 0.5
0.107 0.476 0.498
0.107 0.48 0.495
0.106 0.483 0.493
0.106 0.487 0.49
0.105 0.49 0.488
0.104 0.494 0.485
0.104 0.497 0.482
0.102 0.501 0.479
0.101 0.504 0.476
0.1 0.508 0.473
0.098 0.511 0.47
0.097 0.515 0.467
0.095 0.518 0.464
0.093 0.522 0.46
0.091 0.525 0.457
0.089 0.529 0.453
0.087 0.532 0.449
0.086 0.536 0.445
0.084 0.539 0.441
0.082 0.542 0.437
0.081 0.546 0.432
0.08 0.549 0.428
0.08 0.553 0.423
0.08 0.556 0.418
0.081 0.559 0.413
0.082 0.563 0.408
0.084 0.566 0.403
0.086 0.569 0.397
0.09 0.572 0.392
0.094 0.575 0.386
0.098 0.578 0.38
0.104 0.581 0.374
0.11 0.584 0.367
